Id,Income,Age,Experience,Married,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS
9994,6670447.795907645,61.0,17.0,0.0,0.0,0.0,3.0,8.0
9995,6873708.703042655,47.0,10.0,0.0,0.0,0.0,6.0,10.0
9996,2705646.593501063,40.0,16.0,0.0,0.0,1.0,7.0,18.0
9997,5910224.672086944,55.0,5.0,0.0,0.0,0.0,12.0,16.0
9998,6173357.904261472,53.0,7.0,0.0,0.0,1.0,4.0,11.0
9999,5855968.759547039,59.0,12.0,0.0,0.0,0.0,5.0,11.0
10000,6153379.462742382,47.0,7.0,0.0,0.0,0.0,8.0,9.0
10001,634622.7814787747,57.0,11.0,0.0,0.0,0.0,9.0,7.0
10002,5838374.470930435,56.0,6.0,0.0,0.0,0.0,7.0,12.0
10003,2813060.2437268393,50.0,6.0,0.0,0.0,1.0,6.0,15.0
10004,2542688.019914693,47.0,6.0,0.0,0.0,0.0,6.0,5.0
10005,5280909.997103593,53.0,16.0,0.0,0.0,0.0,6.0,9.0
10006,7551053.374465864,44.0,13.0,0.0,0.0,1.0,9.0,10.0
10007,5519453.465939787,48.0,10.0,0.0,0.0,0.0,3.0,12.0
10008,8277080.341536479,52.0,7.0,0.0,0.0,0.0,3.0,7.0
10009,1852184.4736316055,55.0,11.0,1.0,1.0,0.0,2.0,10.0
10010,3020325.8787412657,47.0,6.0,0.0,0.0,0.0,8.0,14.0
10011,9661604.223933376,61.0,8.0,0.0,0.0,1.0,8.0,18.0
10012,10597124.196307775,56.0,4.0,1.0,0.0,0.0,4.0,13.0
10013,4790078.055705084,52.0,12.0,0.0,0.0,0.0,6.0,14.0
10014,2489409.5662702667,53.0,8.0,1.0,0.0,0.0,7.0,13.0
10015,5279020.455612406,68.0,7.0,0.0,0.0,1.0,5.0,12.0
10016,7708993.9879582925,37.0,5.0,0.0,0.0,0.0,5.0,24.0
10017,2288864.4635533327,36.0,8.0,0.0,0.0,0.0,6.0,6.0
10018,7428322.524803404,55.0,12.0,0.0,0.0,0.0,2.0,8.0
10019,4782318.013320065,53.0,5.0,0.0,0.0,0.0,2.0,19.0
10020,8380057.809897287,47.0,11.0,0.0,0.0,0.0,10.0,10.0
10021,12132177.463810895,61.0,12.0,0.0,0.0,1.0,3.0,18.0
10022,2394694.698898056,54.0,10.0,0.0,0.0,0.0,6.0,7.0
10023,4727708.961486107,47.0,10.0,0.0,0.0,0.0,10.0,8.0
10024,10652266.803495526,51.0,20.0,0.0,0.0,0.0,8.0,10.0
10025,3431850.9746719142,57.0,10.0,0.0,1.0,1.0,8.0,13.0
10026,10245153.873287342,45.0,16.0,1.0,0.0,0.0,11.0,11.0
10027,4567581.83679879,54.0,14.0,0.0,0.0,0.0,6.0,15.0
10028,6196736.260632647,30.0,11.0,0.0,0.0,1.0,9.0,11.0
10029,3936360.6463855384,46.0,16.0,0.0,0.0,0.0,4.0,13.0
10030,5586374.609662905,41.0,14.0,0.0,0.0,0.0,3.0,18.0
10031,5465082.316376274,47.0,7.0,0.0,0.0,0.0,7.0,13.0
10032,763288.8104030173,59.0,14.0,0.0,0.0,0.0,18.0,15.0
10033,6504713.295951735,42.0,9.0,0.0,0.0,0.0,5.0,7.0
10034,7830146.259787869,46.0,9.0,0.0,0.0,0.0,10.0,19.0
10035,963753.520497452,54.0,13.0,0.0,0.0,1.0,8.0,11.0
10036,3323866.167671579,41.0,11.0,0.0,0.0,1.0,4.0,17.0
10037,6145867.155816365,52.0,7.0,0.0,0.0,0.0,9.0,12.0
10038,5046020.45007077,41.0,10.0,0.0,0.0,1.0,5.0,13.0
10039,6488976.063540904,49.0,3.0,0.0,0.0,1.0,2.0,14.0
10040,8290905.530023885,41.0,12.0,0.0,0.0,0.0,11.0,14.0
10041,2266749.4845589525,41.0,9.0,1.0,0.0,0.0,9.0,17.0
10042,9092904.883868217,47.0,7.0,0.0,0.0,1.0,6.0,20.0
10043,4255440.469993818,40.0,5.0,0.0,0.0,0.0,12.0,13.0
10044,3428640.8796089515,48.0,8.0,0.0,0.0,1.0,8.0,10.0
10045,8605737.752441708,49.0,12.0,0.0,0.0,0.0,7.0,12.0
10046,6681705.069491455,57.0,11.0,0.0,0.0,0.0,5.0,10.0
10047,4714866.333196078,45.0,8.0,0.0,0.0,1.0,6.0,13.0
10048,3453064.296856692,49.0,7.0,1.0,0.0,0.0,6.0,9.0
10049,6201230.279195519,44.0,11.0,0.0,0.0,0.0,6.0,7.0
10050,5212516.524297892,61.0,13.0,0.0,0.0,0.0,7.0,5.0
10051,7685883.156885258,49.0,18.0,0.0,0.0,0.0,5.0,13.0
10052,4515570.87425946,44.0,7.0,0.0,0.0,0.0,9.0,13.0
10053,6949258.946062701,46.0,11.0,1.0,0.0,1.0,9.0,10.0
10054,8376904.0605177535,54.0,17.0,0.0,0.0,0.0,7.0,8.0
10055,9906642.171188312,47.0,10.0,0.0,1.0,0.0,6.0,8.0
10056,7150305.699075803,45.0,9.0,0.0,0.0,0.0,5.0,11.0
10057,3204391.5777553087,46.0,8.0,0.0,0.0,0.0,5.0,12.0
10058,6781940.29648934,53.0,9.0,1.0,0.0,0.0,5.0,6.0
10059,8545879.43454172,45.0,11.0,0.0,0.0,0.0,7.0,15.0
10060,473501.17223421857,60.0,11.0,1.0,0.0,0.0,10.0,14.0
10061,6412449.880864546,49.0,7.0,0.0,0.0,0.0,9.0,22.0
10062,5870078.932293564,44.0,4.0,0.0,0.0,1.0,5.0,11.0
10063,5606583.945679235,52.0,11.0,0.0,0.0,0.0,12.0,13.0
10064,8701111.829148192,62.0,3.0,0.0,0.0,0.0,7.0,7.0
10065,3765250.424119696,44.0,8.0,0.0,0.0,1.0,10.0,13.0
10066,5971735.176822399,47.0,9.0,0.0,0.0,1.0,6.0,13.0
10067,4921520.152177529,44.0,10.0,0.0,0.0,1.0,10.0,16.0
10068,4557853.965569306,50.0,7.0,0.0,0.0,1.0,11.0,7.0
10069,6317952.557543624,45.0,10.0,0.0,0.0,0.0,7.0,3.0
10070,4927348.467454002,62.0,9.0,0.0,0.0,0.0,7.0,9.0
10071,1435237.3327747355,42.0,12.0,0.0,0.0,0.0,7.0,9.0
10072,3822143.8742697295,44.0,14.0,0.0,0.0,0.0,4.0,10.0
10073,7553239.494403338,44.0,8.0,0.0,0.0,0.0,9.0,16.0
10074,6313421.394918292,50.0,14.0,0.0,0.0,1.0,5.0,9.0
10075,5427276.413952453,41.0,15.0,0.0,0.0,0.0,7.0,11.0
10076,5934902.552539181,49.0,9.0,0.0,0.0,1.0,10.0,8.0
10077,8880641.743378859,44.0,8.0,0.0,0.0,1.0,1.0,8.0
10078,3257715.6763341473,58.0,7.0,0.0,0.0,1.0,6.0,13.0
10079,4439932.709955892,53.0,6.0,1.0,0.0,0.0,3.0,17.0
10080,5588635.417660279,42.0,9.0,1.0,0.0,1.0,8.0,3.0
10081,6794675.326617805,47.0,14.0,0.0,0.0,1.0,4.0,15.0
10082,4687267.0950067025,56.0,11.0,1.0,0.0,0.0,6.0,11.0
10083,3729375.194170059,51.0,11.0,1.0,0.0,1.0,8.0,8.0
10084,603309.219866097,60.0,11.0,0.0,0.0,0.0,5.0,10.0
10085,5434449.9311437905,57.0,11.0,0.0,0.0,1.0,6.0,12.0
10086,4406353.006091272,52.0,13.0,0.0,0.0,0.0,4.0,11.0
10087,4854537.812579873,55.0,12.0,0.0,0.0,0.0,4.0,9.0
10088,1114714.5435743304,41.0,14.0,0.0,1.0,1.0,12.0,13.0
10089,3945600.334665583,42.0,10.0,0.0,0.0,0.0,3.0,12.0
10090,7680334.229835458,59.0,11.0,0.0,0.0,1.0,4.0,10.0
10091,8523608.099241752,72.0,14.0,0.0,0.0,0.0,5.0,10.0
10092,2869075.346468169,51.0,13.0,0.0,0.0,0.0,12.0,12.0
10093,8361606.192151984,39.0,11.0,0.0,0.0,0.0,6.0,12.0
10094,4570225.754981381,64.0,10.0,0.0,0.0,1.0,3.0,10.0
10095,3420690.9322813554,55.0,7.0,0.0,0.0,0.0,5.0,10.0
10096,319488.6838616552,48.0,7.0,0.0,0.0,0.0,5.0,11.0
10097,8280961.219730569,46.0,13.0,0.0,0.0,0.0,9.0,14.0
10098,3091827.5520298504,48.0,5.0,0.0,0.0,0.0,8.0,11.0
10099,4050006.4127848744,48.0,10.0,0.0,0.0,1.0,13.0,11.0
10100,4862794.175525057,56.0,7.0,0.0,0.0,0.0,7.0,14.0
10101,2341636.406704819,57.0,5.0,0.0,0.0,0.0,8.0,16.0
10102,4237685.889316706,49.0,11.0,0.0,0.0,0.0,12.0,10.0
10103,5674081.492214384,63.0,9.0,0.0,0.0,1.0,9.0,13.0
10104,5001857.614002231,54.0,13.0,0.0,0.0,1.0,7.0,11.0
10105,6815766.420476462,46.0,10.0,0.0,0.0,1.0,8.0,11.0
10106,6410713.386037181,46.0,7.0,0.0,0.0,0.0,2.0,11.0
10107,2650932.2579978807,54.0,11.0,0.0,0.0,0.0,5.0,10.0
10108,4848639.945540161,58.0,10.0,1.0,0.0,0.0,1.0,21.0
10109,1181114.3029822554,60.0,8.0,0.0,0.0,0.0,3.0,7.0
10110,8765241.820972066,49.0,11.0,0.0,0.0,0.0,14.0,15.0
10111,6915173.398259033,50.0,16.0,0.0,0.0,0.0,4.0,10.0
10112,1973937.4542580382,47.0,14.0,0.0,1.0,1.0,4.0,11.0
10113,4320037.315200607,45.0,11.0,0.0,0.0,1.0,8.0,11.0
10114,4819713.007349781,48.0,10.0,0.0,0.0,0.0,5.0,12.0
10115,2853185.0701922555,54.0,14.0,0.0,0.0,0.0,6.0,6.0
10116,133277.10114988405,53.0,14.0,0.0,0.0,0.0,7.0,5.0
10117,9557904.303228095,47.0,11.0,0.0,0.0,0.0,7.0,7.0
10118,2148283.0572929867,51.0,11.0,0.0,0.0,1.0,11.0,15.0
10119,1985326.2738219304,42.0,11.0,0.0,0.0,0.0,8.0,10.0
10120,2733399.5405122396,49.0,10.0,0.0,0.0,1.0,7.0,15.0
10121,7359035.471167719,52.0,14.0,0.0,0.0,0.0,0.0,12.0
10122,4070049.800045694,44.0,14.0,0.0,0.0,0.0,6.0,7.0
10123,5634274.707591561,42.0,10.0,0.0,0.0,1.0,3.0,11.0
10124,3651369.9567067483,46.0,8.0,0.0,0.0,1.0,8.0,10.0
10125,7301117.800744986,55.0,8.0,0.0,0.0,1.0,6.0,8.0
10126,9191997.584398825,33.0,10.0,0.0,0.0,0.0,8.0,11.0
10127,4757412.876262844,52.0,15.0,0.0,0.0,0.0,7.0,14.0
10128,6086572.5195912495,48.0,12.0,0.0,1.0,0.0,2.0,11.0
10129,2778555.209352089,54.0,4.0,1.0,0.0,0.0,7.0,12.0
10130,4888344.678150444,40.0,9.0,0.0,0.0,0.0,7.0,5.0
10131,5678315.949981196,44.0,11.0,0.0,0.0,0.0,10.0,13.0
10132,7147499.957821336,57.0,8.0,0.0,0.0,1.0,4.0,14.0
10133,5307362.246308878,47.0,17.0,0.0,0.0,0.0,4.0,14.0
10134,3734211.892772953,44.0,11.0,0.0,0.0,1.0,6.0,15.0
10135,4077191.984398893,41.0,14.0,0.0,0.0,1.0,10.0,9.0
10136,3603779.252122815,49.0,9.0,0.0,0.0,0.0,5.0,13.0
10137,10013653.755355414,53.0,17.0,0.0,0.0,0.0,5.0,20.0
10138,10005306.424294114,51.0,5.0,0.0,0.0,0.0,4.0,9.0
10139,6305944.432469999,50.0,12.0,0.0,0.0,1.0,5.0,13.0
10140,592822.4996270481,64.0,8.0,0.0,0.0,1.0,7.0,12.0
10141,4716518.73679871,41.0,12.0,0.0,0.0,0.0,8.0,14.0
10142,8955514.042105703,42.0,9.0,0.0,0.0,0.0,10.0,8.0
10143,5715067.782114264,43.0,8.0,0.0,0.0,0.0,7.0,13.0
10144,11788827.271483313,48.0,10.0,0.0,0.0,0.0,8.0,15.0
10145,5553967.447424723,43.0,9.0,0.0,0.0,0.0,10.0,12.0
10146,2945720.2966131847,48.0,10.0,0.0,0.0,1.0,5.0,13.0
10147,5696800.218991048,73.0,11.0,0.0,0.0,0.0,7.0,16.0
10148,5626967.705846897,51.0,13.0,0.0,0.0,1.0,8.0,9.0
10149,3471021.311324154,59.0,8.0,1.0,1.0,0.0,6.0,10.0
10150,8464117.310092293,57.0,13.0,0.0,0.0,0.0,5.0,10.0
10151,316696.1094706431,60.0,16.0,1.0,0.0,0.0,2.0,6.0
10152,2456495.4921870804,46.0,12.0,0.0,0.0,0.0,6.0,11.0
10153,3797662.0690549854,46.0,9.0,0.0,0.0,0.0,5.0,10.0
10154,7120142.446130641,47.0,8.0,1.0,0.0,0.0,8.0,16.0
10155,5564326.212630996,50.0,15.0,0.0,0.0,0.0,10.0,9.0
10156,8813233.536517078,63.0,10.0,0.0,0.0,0.0,8.0,5.0
10157,3992097.591675463,46.0,11.0,0.0,0.0,1.0,8.0,18.0
10158,3032202.1320193354,51.0,12.0,0.0,0.0,0.0,3.0,16.0
10159,7417589.188335979,47.0,6.0,0.0,0.0,0.0,8.0,18.0
10160,6843991.974707958,54.0,6.0,0.0,0.0,0.0,6.0,12.0
10161,8388782.466125365,52.0,11.0,0.0,0.0,0.0,5.0,12.0
10162,6513437.23273363,42.0,11.0,0.0,0.0,0.0,6.0,15.0
10163,4382526.437362645,43.0,10.0,0.0,0.0,0.0,9.0,11.0
10164,10350641.790222071,55.0,4.0,0.0,0.0,0.0,11.0,11.0
10165,911570.1056367401,53.0,14.0,0.0,0.0,0.0,7.0,11.0
10166,8557752.364255618,47.0,7.0,0.0,0.0,0.0,8.0,13.0
10167,623022.1635923088,47.0,7.0,0.0,0.0,0.0,6.0,10.0
10168,8000995.5478819385,52.0,5.0,0.0,0.0,0.0,10.0,13.0
10169,2011710.0463002129,50.0,12.0,0.0,0.0,0.0,4.0,15.0
10170,2863707.426584112,42.0,7.0,0.0,0.0,0.0,8.0,9.0
10171,4855843.9659560155,40.0,7.0,0.0,0.0,1.0,8.0,10.0
10172,3624001.553350774,56.0,10.0,0.0,0.0,1.0,4.0,11.0
10173,2783955.01121382,53.0,7.0,0.0,0.0,0.0,6.0,6.0
10174,2453376.785309661,48.0,7.0,0.0,0.0,0.0,6.0,12.0
10175,4406173.233648198,41.0,10.0,0.0,0.0,0.0,7.0,17.0
10176,3158321.056145326,52.0,10.0,0.0,0.0,0.0,13.0,14.0
10177,9024817.644459765,50.0,11.0,0.0,0.0,0.0,3.0,20.0
10178,6109530.9503711695,57.0,13.0,0.0,0.0,1.0,9.0,16.0
10179,2613745.846555705,45.0,6.0,0.0,0.0,1.0,8.0,7.0
10180,11275212.936332807,48.0,13.0,0.0,0.0,0.0,7.0,16.0
10181,9652225.664477687,51.0,9.0,0.0,0.0,0.0,8.0,12.0
10182,3716435.3652722966,50.0,8.0,0.0,0.0,1.0,4.0,8.0
10183,5275305.200105753,51.0,16.0,0.0,0.0,0.0,9.0,7.0
10184,11399492.110657072,62.0,12.0,1.0,0.0,1.0,8.0,7.0
10185,5982890.110780183,61.0,11.0,0.0,0.0,0.0,8.0,8.0
10186,6759427.789824728,45.0,10.0,0.0,0.0,1.0,8.0,10.0
10187,2343210.8324620756,44.0,15.0,0.0,0.0,0.0,6.0,15.0
10188,2133067.020089839,44.0,9.0,0.0,0.0,0.0,7.0,10.0
10189,6223599.907814063,44.0,6.0,0.0,0.0,1.0,9.0,15.0
10190,884587.523963646,46.0,9.0,0.0,1.0,0.0,8.0,14.0
10191,5841562.995131712,52.0,10.0,0.0,0.0,1.0,10.0,12.0
10192,5062023.873991994,59.0,10.0,0.0,0.0,0.0,5.0,12.0
10193,3960274.1567039657,48.0,8.0,0.0,0.0,1.0,6.0,14.0
10194,1251901.5379621442,44.0,11.0,0.0,0.0,0.0,7.0,6.0
10195,4086727.518653932,51.0,10.0,1.0,0.0,1.0,20.0,11.0
10196,2668277.8416576986,49.0,9.0,0.0,0.0,0.0,4.0,8.0
10197,10450001.634653047,46.0,11.0,0.0,0.0,0.0,3.0,13.0
10198,8607739.181466285,41.0,12.0,0.0,0.0,0.0,6.0,11.0
10199,1318398.2516727177,45.0,14.0,0.0,0.0,1.0,7.0,12.0
10200,2619589.0470779655,51.0,9.0,0.0,0.0,0.0,7.0,9.0
10201,921832.4269441753,49.0,13.0,0.0,0.0,0.0,5.0,12.0
10202,1823379.5508103054,51.0,6.0,0.0,0.0,0.0,5.0,11.0
10203,5725816.212576017,51.0,7.0,0.0,0.0,1.0,5.0,7.0
10204,4182489.051703677,43.0,11.0,0.0,0.0,1.0,4.0,14.0
10205,7472063.6457533315,50.0,9.0,0.0,0.0,0.0,8.0,7.0
10206,3744237.543450826,48.0,5.0,0.0,0.0,0.0,8.0,19.0
10207,3815176.013866971,48.0,12.0,0.0,0.0,0.0,5.0,15.0
10208,5118769.536217816,68.0,12.0,0.0,0.0,1.0,8.0,9.0
10209,8547082.382325381,48.0,5.0,0.0,0.0,1.0,4.0,15.0
10210,3761495.993804984,51.0,7.0,0.0,0.0,0.0,5.0,15.0
10211,820822.7332523959,55.0,10.0,0.0,1.0,0.0,8.0,11.0
10212,4828337.550038558,30.0,12.0,0.0,0.0,0.0,3.0,11.0
10213,7509737.380860018,48.0,11.0,0.0,0.0,0.0,6.0,11.0
10214,3782218.92390388,48.0,6.0,0.0,0.0,0.0,1.0,14.0
10215,7756017.213310253,46.0,6.0,1.0,0.0,0.0,5.0,19.0
10216,10178823.065796163,46.0,12.0,0.0,0.0,0.0,5.0,14.0
10217,4165805.1409765277,49.0,11.0,0.0,0.0,1.0,7.0,12.0
10218,8852983.467358185,52.0,7.0,0.0,0.0,0.0,8.0,7.0
10219,4064771.2740943516,65.0,5.0,0.0,0.0,0.0,5.0,12.0
10220,4510548.403208125,49.0,10.0,1.0,0.0,1.0,9.0,19.0
10221,7172991.559989204,49.0,9.0,0.0,0.0,0.0,4.0,10.0
10222,8826335.179426013,49.0,7.0,0.0,0.0,1.0,6.0,9.0
10223,71937.36981606204,50.0,14.0,0.0,0.0,1.0,3.0,11.0
10224,8502395.175607562,53.0,9.0,0.0,0.0,1.0,7.0,8.0
10225,6609603.447107877,65.0,11.0,0.0,0.0,1.0,11.0,14.0
10226,3408677.3836238724,43.0,12.0,0.0,0.0,1.0,5.0,9.0
10227,9333839.396983754,58.0,11.0,0.0,0.0,0.0,10.0,14.0
10228,1056086.4422252006,45.0,17.0,0.0,0.0,0.0,10.0,12.0
10229,2381845.119026307,41.0,10.0,0.0,0.0,1.0,10.0,11.0
10230,5667559.703048714,56.0,6.0,0.0,1.0,0.0,5.0,13.0
10231,2950522.048603759,68.0,11.0,0.0,0.0,0.0,5.0,11.0
10232,2342996.9471058385,61.0,13.0,0.0,0.0,1.0,5.0,11.0
10233,9099685.181236632,58.0,12.0,0.0,0.0,0.0,8.0,9.0
10234,11837341.62477446,42.0,13.0,1.0,0.0,1.0,4.0,12.0
10235,2423311.669189658,55.0,7.0,0.0,0.0,0.0,4.0,17.0
10236,7589387.362050872,50.0,11.0,1.0,0.0,1.0,9.0,14.0
10237,4535518.544480596,51.0,8.0,0.0,0.0,0.0,6.0,9.0
10238,6469251.509153387,47.0,11.0,0.0,0.0,1.0,7.0,11.0
10239,8749850.992252778,56.0,13.0,1.0,0.0,1.0,8.0,15.0
10240,3532573.014390733,65.0,11.0,0.0,0.0,1.0,5.0,15.0
10241,7148648.263986114,41.0,13.0,0.0,0.0,0.0,7.0,14.0
10242,441743.99249441735,48.0,14.0,0.0,0.0,0.0,3.0,8.0
10243,4489046.652735036,50.0,15.0,0.0,0.0,0.0,8.0,14.0
10244,7976179.850209674,54.0,4.0,0.0,0.0,0.0,4.0,7.0
10245,2492175.069481313,34.0,11.0,0.0,0.0,1.0,9.0,14.0
10246,5550395.002538198,48.0,12.0,0.0,0.0,0.0,11.0,12.0
10247,5141405.240560731,50.0,11.0,0.0,0.0,0.0,5.0,15.0
10248,8867297.044303298,42.0,16.0,0.0,0.0,0.0,6.0,15.0
10249,2791326.626294873,41.0,10.0,0.0,0.0,0.0,8.0,9.0
10250,8232639.802069655,53.0,6.0,0.0,0.0,1.0,2.0,7.0
10251,9449862.647644242,42.0,7.0,0.0,0.0,0.0,7.0,13.0
10252,8477599.992022593,56.0,10.0,0.0,0.0,0.0,5.0,14.0
10253,6007488.889501567,56.0,12.0,0.0,0.0,1.0,6.0,10.0
10254,1789637.3777305833,44.0,14.0,0.0,0.0,0.0,8.0,13.0
10255,9038698.617794527,48.0,12.0,1.0,0.0,0.0,4.0,12.0
10256,4395110.343721004,52.0,10.0,0.0,0.0,0.0,9.0,15.0
10257,5331121.445314957,54.0,10.0,0.0,1.0,0.0,8.0,15.0
10258,5811820.995628098,52.0,12.0,0.0,0.0,0.0,6.0,14.0
10259,5715244.672734198,62.0,10.0,0.0,0.0,0.0,6.0,11.0
10260,4926996.557086286,43.0,11.0,0.0,0.0,1.0,6.0,10.0
10261,7304190.076843226,55.0,9.0,0.0,0.0,0.0,1.0,10.0
10262,4783437.719613554,52.0,12.0,1.0,0.0,0.0,9.0,16.0
10263,3651304.059123845,47.0,13.0,0.0,0.0,1.0,5.0,9.0
10264,4792664.307568841,49.0,13.0,0.0,0.0,0.0,9.0,11.0
10265,6817131.16405822,69.0,11.0,0.0,0.0,1.0,12.0,11.0
10266,2226839.8923446545,51.0,11.0,0.0,0.0,0.0,7.0,13.0
10267,10180788.16369479,40.0,7.0,0.0,0.0,0.0,3.0,10.0
10268,7184759.616914054,44.0,10.0,0.0,0.0,0.0,7.0,20.0
10269,4046321.345732259,67.0,6.0,0.0,0.0,0.0,9.0,11.0
10270,664038.5330737159,50.0,10.0,0.0,0.0,0.0,9.0,12.0
10271,4357094.540727537,42.0,9.0,1.0,0.0,0.0,7.0,17.0
10272,6241933.973394134,56.0,9.0,0.0,0.0,0.0,3.0,8.0
10273,294193.8855579365,54.0,12.0,1.0,0.0,0.0,9.0,13.0
10274,197950.73236210085,51.0,14.0,0.0,0.0,1.0,3.0,8.0
10275,3452581.5342727713,57.0,8.0,0.0,1.0,0.0,6.0,8.0
10276,6188512.616304949,52.0,11.0,0.0,1.0,0.0,4.0,12.0
10277,976066.4250532272,49.0,6.0,0.0,0.0,0.0,6.0,10.0
10278,883926.8768475344,54.0,13.0,0.0,0.0,0.0,6.0,12.0
10279,508057.608816497,54.0,10.0,0.0,0.0,1.0,3.0,15.0
10280,3448220.2699916465,62.0,14.0,0.0,0.0,0.0,8.0,8.0
10281,8113742.163041686,51.0,8.0,0.0,0.0,0.0,5.0,11.0
10282,3675331.90246584,48.0,10.0,0.0,0.0,0.0,5.0,7.0
10283,4539485.261745955,49.0,7.0,0.0,0.0,0.0,6.0,13.0
10284,5929500.695914538,51.0,14.0,0.0,0.0,0.0,5.0,12.0
10285,6881960.595341338,54.0,7.0,0.0,0.0,0.0,6.0,11.0
10286,8610591.220396921,43.0,6.0,0.0,0.0,0.0,9.0,16.0
10287,2855793.391008614,47.0,6.0,0.0,0.0,0.0,10.0,13.0
10288,2560795.579556541,48.0,10.0,1.0,0.0,1.0,5.0,12.0
10289,7398324.485586186,57.0,10.0,0.0,0.0,0.0,3.0,6.0
10290,5179575.060287184,54.0,10.0,0.0,0.0,1.0,5.0,13.0
10291,5773570.845509626,39.0,9.0,0.0,0.0,0.0,3.0,5.0
10292,9228005.799838088,39.0,10.0,0.0,0.0,1.0,7.0,11.0
10293,7137316.369490791,57.0,7.0,0.0,0.0,0.0,7.0,19.0
10294,6183905.696089659,50.0,14.0,0.0,0.0,1.0,9.0,13.0
10295,4783995.3252175655,36.0,16.0,0.0,0.0,0.0,10.0,10.0
10296,4137712.2769310544,43.0,13.0,0.0,0.0,1.0,6.0,17.0
10297,3282152.028326355,38.0,9.0,0.0,1.0,1.0,7.0,10.0
10298,7294994.44730441,47.0,8.0,0.0,0.0,0.0,6.0,6.0
10299,3449621.9985845545,57.0,9.0,0.0,1.0,0.0,5.0,13.0
10300,6452617.368670571,59.0,9.0,0.0,0.0,0.0,2.0,12.0
10301,3675057.529816509,47.0,5.0,0.0,0.0,1.0,8.0,9.0
10302,1232095.4425508957,46.0,8.0,0.0,0.0,0.0,7.0,12.0
10303,7657619.839546412,62.0,7.0,0.0,0.0,0.0,5.0,11.0
10304,2951211.9522677353,47.0,13.0,0.0,0.0,0.0,6.0,16.0
10305,6390011.561857824,46.0,7.0,0.0,0.0,0.0,6.0,10.0
10306,7096382.47210853,51.0,8.0,0.0,0.0,1.0,7.0,16.0
10307,4569546.642089506,51.0,14.0,0.0,1.0,0.0,6.0,12.0
10308,6113482.683541969,59.0,14.0,0.0,0.0,1.0,9.0,12.0
10309,5459941.89445227,41.0,14.0,0.0,0.0,1.0,2.0,10.0
10310,5280930.855418495,51.0,16.0,0.0,0.0,0.0,4.0,12.0
10311,2394340.936867048,61.0,9.0,0.0,0.0,1.0,7.0,6.0
10312,3105925.9892620635,43.0,19.0,0.0,0.0,0.0,9.0,8.0
10313,1173493.5519990786,64.0,7.0,0.0,0.0,1.0,5.0,15.0
10314,1479579.0534140575,47.0,7.0,0.0,0.0,0.0,7.0,10.0
10315,2348538.8182978714,51.0,11.0,0.0,0.0,0.0,4.0,11.0
10316,7910072.033556659,62.0,10.0,0.0,1.0,1.0,8.0,14.0
10317,3590219.137251205,49.0,13.0,0.0,0.0,0.0,5.0,10.0
10318,3772316.562333678,41.0,15.0,0.0,0.0,1.0,10.0,12.0
10319,8279142.151408672,53.0,9.0,0.0,0.0,0.0,10.0,15.0
10320,6282088.270820964,54.0,7.0,0.0,0.0,0.0,3.0,11.0
10321,8538746.87993161,68.0,5.0,0.0,0.0,0.0,4.0,8.0
10322,3685273.8690576367,40.0,5.0,1.0,0.0,0.0,5.0,11.0
10323,4953175.229370654,60.0,16.0,0.0,0.0,0.0,5.0,9.0
10324,4091413.506293302,51.0,4.0,0.0,0.0,0.0,8.0,14.0
10325,8436987.497749088,60.0,11.0,0.0,0.0,0.0,2.0,13.0
10326,4784504.821987836,60.0,10.0,0.0,0.0,0.0,8.0,15.0
10327,843179.5350641753,49.0,9.0,0.0,0.0,1.0,5.0,11.0
10328,4590617.669292728,57.0,8.0,0.0,0.0,0.0,7.0,9.0
10329,8410017.30385504,48.0,9.0,0.0,0.0,0.0,6.0,11.0
10330,6374353.034898922,41.0,9.0,0.0,0.0,0.0,6.0,12.0
10331,7333338.651910411,55.0,5.0,0.0,0.0,1.0,5.0,9.0
10332,12569921.25534283,57.0,11.0,0.0,0.0,0.0,5.0,10.0
10333,8612610.883991351,67.0,9.0,0.0,0.0,0.0,6.0,18.0
10334,4128178.7986547556,46.0,9.0,0.0,0.0,0.0,4.0,13.0
10335,2092740.66598902,61.0,8.0,0.0,0.0,0.0,4.0,9.0
10336,2630250.3667106973,60.0,16.0,0.0,0.0,1.0,9.0,10.0
10337,3145525.4640370244,47.0,5.0,0.0,0.0,1.0,6.0,8.0
10338,4087247.697312346,52.0,6.0,0.0,0.0,1.0,5.0,11.0
10339,5123190.2119609965,50.0,12.0,0.0,0.0,0.0,6.0,9.0
10340,4361522.514594161,52.0,9.0,0.0,0.0,1.0,7.0,10.0
10341,5145527.558408452,58.0,10.0,0.0,0.0,0.0,5.0,14.0
10342,3800014.054074211,61.0,11.0,0.0,0.0,1.0,5.0,5.0
10343,7312723.221044175,53.0,8.0,0.0,0.0,1.0,12.0,10.0
10344,7347341.773565147,47.0,4.0,0.0,0.0,0.0,5.0,15.0
10345,1387742.938319584,55.0,11.0,0.0,0.0,0.0,5.0,14.0
10346,7401077.18608083,52.0,7.0,0.0,0.0,0.0,8.0,9.0
10347,5651394.725054111,45.0,11.0,0.0,0.0,0.0,13.0,15.0
10348,6465314.401012557,63.0,16.0,0.0,0.0,0.0,7.0,10.0
